Datum;Stromverbrauch [kW];Temperatur [°C];Luftfeuchtigkeit [% r.F.];Globalstrahlung [W/m²]
02.02.2022 07:00;1105;5,45;75,5;21,5
02.02.2022 07:15;1115;5,8;72;43
02.02.2022 07:30;1115;5,9;71,5;36
02.02.2022 07:45;1115;6;71;29
02.02.2022 08:00;1130;6,05;71;29
02.02.2022 08:15;1130;6,1;71;29
02.02.2022 08:30;1125;5,55;76;32,5
02.02.2022 08:45;1140;5;81;36
02.02.2022 09:00;1150;5,05;81,5;68
02.02.2022 09:15;1145;5,1;82;100
02.02.2022 09:30;1150;5,45;80;118
02.02.2022 09:45;1140;5,8;78;136
02.02.2022 10:00;1150;6,25;71,5;168,5
02.02.2022 10:15;1160;6,7;65;201
02.02.2022 10:30;1160;7,15;61,5;294
02.02.2022 10:45;1170;7,6;58;387
02.02.2022 11:00;1145;7,6;59;379,5
02.02.2022 11:15;1165;7,6;60;372
02.02.2022 11:30;1155;6,5;68,5;300,5
02.02.2022 11:45;1175;5,4;77;229
02.02.2022 12:00;1160;5,95;72,5;354,5
02.02.2022 12:15;1160;6,5;68;480
02.02.2022 12:30;1160;6,5;67;279,5
02.02.2022 12:45;1160;6,5;66;79
02.02.2022 13:00;1155;6,45;65,5;136
02.02.2022 13:15;1170;6,4;65;193
02.02.2022 13:30;1165;6,5;64,5;171,5
02.02.2022 13:45;1160;6,6;64;150
02.02.2022 14:00;1170;6,8;62,5;143
02.02.2022 14:15;1185;7;61;136
02.02.2022 14:30;1190;7,15;60;193,5
02.02.2022 14:45;1205;7,3;59;251
02.02.2022 15:00;1200;7;60,5;143,5
02.02.2022 15:15;1175;6,7;62;36
02.02.2022 15:30;1185;6,65;62,5;25
02.02.2022 15:45;1185;6,6;63;14
02.02.2022 16:00;1170;6,65;62;7
02.02.2022 16:15;1185;6,7;61;0
02.02.2022 16:30;1165;6,5;61;0
02.02.2022 16:45;1180;6,3;61;0
02.02.2022 17:00;1185;6,2;60,5;0
02.02.2022 17:15;1185;6,1;60;0
02.02.2022 17:30;1190;6,05;59,5;0
02.02.2022 17:45;1175;6;59;0
02.02.2022 18:00;1165;5,85;60;0
02.02.2022 18:15;1175;5,7;61;0
02.02.2022 18:30;1145;5,6;62;0
02.02.2022 18:45;1145;5,5;63;0
02.02.2022 19:00;1150;5,45;63;0
02.02.2022 19:15;1135;5,4;63;0
02.02.2022 19:30;1130;5,35;62,5;0
02.02.2022 19:45;1135;5,3;62;0
02.02.2022 20:00;1135;5,35;61;0
02.02.2022 20:15;1130;5,4;60;0
02.02.2022 20:30;1125;5,35;59,5;0
02.02.2022 20:45;1130;5,3;59;0
02.02.2022 21:00;1125;5,25;59;0
02.02.2022 21:15;1125;5,2;59;0
02.02.2022 21:30;1115;5,3;58,5;0
02.02.2022 21:45;1135;5,4;58;0
02.02.2022 22:00;1120;5,45;57,5;0
02.02.2022 22:15;1130;5,5;57;0
02.02.2022 22:30;1135;5,5;57,5;0
02.02.2022 22:45;1135;5,5;58;0
02.02.2022 23:00;1140;5,45;59;0
02.02.2022 23:15;1140;5,4;60;0
02.02.2022 23:30;1135;5,4;59;0
02.02.2022 23:45;1155;5,4;58;0
03.02.2022 00:00;1150;5,45;58;0
03.02.2022 00:15;1150;5,5;58;0
03.02.2022 00:30;1150;5,55;58;0
03.02.2022 00:45;1145;5,6;58;0
03.02.2022 01:00;1150;5,6;58;0
03.02.2022 01:15;1150;5,6;58;0
03.02.2022 01:30;1150;5,55;58;0
03.02.2022 01:45;1145;5,5;58;0
03.02.2022 02:00;1150;5,5;57;0
03.02.2022 02:15;1155;5,5;56;0
03.02.2022 02:30;1140;5,5;56;0
03.02.2022 02:45;1145;5,5;56;0
03.02.2022 03:00;1140;5,55;55,5;0
03.02.2022 03:15;1145;5,6;55;0
03.02.2022 03:30;1135;5,55;54,5;0
03.02.2022 03:45;1140;5,5;54;0
03.02.2022 04:00;1140;5,45;53;0
03.02.2022 04:15;1135;5,4;52;0
03.02.2022 04:30;1140;5,3;53;0
03.02.2022 04:45;1140;5,2;54;0
03.02.2022 05:00;1135;5,05;54,5;0
03.02.2022 05:15;1140;4,9;55;0
03.02.2022 05:30;1150;4,8;56,5;0
03.02.2022 05:45;1145;4,7;58;0
03.02.2022 06:00;1150;4,6;59;0
03.02.2022 06:15;1145;4,5;60;0
03.02.2022 06:30;1160;4,4;61;3,5
03.02.2022 06:45;1150;4,3;62;7
03.02.2022 07:00;1150;4,25;62,5;32
03.02.2022 07:15;1155;4,2;63;57
03.02.2022 07:30;1155;4,2;62,5;96,5
03.02.2022 07:45;1165;4,2;62;136
03.02.2022 08:00;1165;4,35;62;175,5
03.02.2022 08:15;1170;4,5;62;215
03.02.2022 08:30;1165;4,8;60,5;251
03.02.2022 08:45;1170;5,1;59;287
03.02.2022 09:00;1155;5,4;58;308,5
03.02.2022 09:15;1155;5,7;57;330
03.02.2022 09:30;1160;5,95;55,5;369
03.02.2022 09:45;1165;6,2;54;408
03.02.2022 10:00;1175;6,45;52;426
03.02.2022 10:15;1185;6,7;50;444
03.02.2022 10:30;1180;7,05;49;351
03.02.2022 10:45;1170;7,4;48;258
03.02.2022 11:00;1190;7,75;46;369
03.02.2022 11:15;1225;8,1;44;480
03.02.2022 11:30;1215;8,3;44;498
03.02.2022 11:45;1200;8,5;44;516
03.02.2022 12:00;1215;8,65;43;376
03.02.2022 12:15;1200;8,8;42;236
03.02.2022 12:30;1190;9;41,5;240
03.02.2022 12:45;1195;9,2;41;244
03.02.2022 13:00;1190;9,3;41;215
03.02.2022 13:15;1220;9,4;41;186
03.02.2022 13:30;1210;9,35;43,5;179
03.02.2022 13:45;1195;9,3;46;172
03.02.2022 14:00;1165;9,45;46,5;197
03.02.2022 14:15;1175;9,6;47;222
03.02.2022 14:30;1175;9,65;47,5;154
03.02.2022 14:45;1170;9,7;48;86
03.02.2022 15:00;1175;9,75;48,5;68
03.02.2022 15:15;1175;9,8;49;50
03.02.2022 15:30;1175;9,55;47;35,5
03.02.2022 15:45;1170;9,3;45;21
03.02.2022 16:00;1185;9,1;45,5;10,5
03.02.2022 16:15;1180;8,9;46;0
03.02.2022 16:30;1170;8,7;47;0
03.02.2022 16:45;1170;8,5;48;0
03.02.2022 17:00;1155;8,4;48,5;0
03.02.2022 17:15;1155;8,3;49;0
03.02.2022 17:30;1145;8,15;49,5;0
03.02.2022 17:45;1145;8;50;0
03.02.2022 18:00;1145;7,9;50,5;0
03.02.2022 18:15;1125;7,8;51;0
03.02.2022 18:30;1125;7,7;52,5;0
03.02.2022 18:45;1130;7,6;54;0
03.02.2022 19:00;1115;7,45;54,5;0
03.02.2022 19:15;1125;7,3;55;0
03.02.2022 19:30;1120;7,2;55,5;0
03.02.2022 19:45;1120;7,1;56;0
03.02.2022 20:00;1125;6,9;57;0
03.02.2022 20:15;1120;6,7;58;0
03.02.2022 20:30;1115;6,7;58;0
03.02.2022 20:45;1110;6,7;58;0
03.02.2022 21:00;1115;6,5;59;0
03.02.2022 21:15;1110;6,3;60;0
03.02.2022 21:30;1110;6,2;61;0
03.02.2022 21:45;1110;6,1;62;0
03.02.2022 22:00;1105;5,95;62,5;0
03.02.2022 22:15;1115;5,8;63;0
03.02.2022 22:30;1120;5,85;62,5;0
03.02.2022 22:45;1130;5,9;62;0
03.02.2022 23:00;1120;5,85;61,5;0
03.02.2022 23:15;1130;5,8;61;0
03.02.2022 23:30;1120;5,7;62;0
03.02.2022 23:45;1115;5,6;63;0
04.02.2022 00:00;1115;5,5;63;0
04.02.2022 00:15;1115;5,4;63;0
04.02.2022 00:30;1100;5,25;63,5;0
04.02.2022 00:45;1105;5,1;64;0
04.02.2022 01:00;1110;5,05;64,5;0
04.02.2022 01:15;1105;5;65;0
04.02.2022 01:30;1120;4,8;66;0
04.02.2022 01:45;1120;4,6;67;0
04.02.2022 02:00;1125;4,65;66,5;0
04.02.2022 02:15;1115;4,7;66;0
04.02.2022 02:30;1100;4,65;66,5;0
04.02.2022 02:45;1110;4,6;67;0
04.02.2022 03:00;1115;4,65;67;0
04.02.2022 03:15;1110;4,7;67;0
04.02.2022 03:30;1115;4,55;68;0
04.02.2022 03:45;1110;4,4;69;0
04.02.2022 04:00;1110;4,3;69,5;0
04.02.2022 04:15;1120;4,2;70;0
04.02.2022 04:30;1120;4,1;70;0
04.02.2022 04:45;1130;4;70;0
04.02.2022 05:00;1135;4;70,5;0
04.02.2022 05:15;1120;4;71;0
04.02.2022 05:30;1125;3,9;71;0
04.02.2022 05:45;1130;3,8;71;0
04.02.2022 06:00;1130;3,7;72;0
04.02.2022 06:15;1135;3,6;73;0
04.02.2022 06:30;1135;3,7;73;0
04.02.2022 06:45;1135;3,8;73;0
04.02.2022 07:00;1125;3,9;73;10,5
04.02.2022 07:15;1135;4;73;21
04.02.2022 07:30;1130;3,95;73,5;46,5
04.02.2022 07:45;1145;3,9;74;72
04.02.2022 08:00;1145;4,05;73;118,5
04.02.2022 08:15;1155;4,2;72;165
04.02.2022 08:30;1145;4,45;71,5;218,5
04.02.2022 08:45;1145;4,7;71;272
04.02.2022 09:00;1145;5,35;69,5;301
04.02.2022 09:15;1080;6;68;330
04.02.2022 09:30;950;7,15;66;365,5
04.02.2022 09:45;935;8,3;64;401
04.02.2022 10:00;935;8,95;63,5;412
04.02.2022 10:15;955;9,6;63;423
04.02.2022 10:30;955;9,8;60,5;319
04.02.2022 10:45;965;10;58;215
04.02.2022 11:00;975;9,9;59;182,5
04.02.2022 11:15;995;9,8;60;150
04.02.2022 11:30;1010;9,75;60;139,5
04.02.2022 11:45;1010;9,7;60;129
04.02.2022 12:00;1010;9,7;60,5;154
04.02.2022 12:15;995;9,7;61;179
04.02.2022 12:30;1005;9,75;60;168,5
04.02.2022 12:45;1165;9,8;59;158
04.02.2022 13:00;1260;9,8;58,5;190
04.02.2022 13:15;1270;9,8;58;222
04.02.2022 13:30;1265;9,9;57,5;182,5
04.02.2022 13:45;1275;10;57;143
04.02.2022 14:00;1265;9,8;58,5;100
04.02.2022 14:15;1275;9,6;60;57
04.02.2022 14:30;1260;9,65;60;103,5
04.02.2022 14:45;1240;9,7;60;150
04.02.2022 15:00;1240;9,7;59;136
04.02.2022 15:15;1255;9,7;58;122
04.02.2022 15:30;1275;9,65;58,5;86
04.02.2022 15:45;1270;9,6;59;50
04.02.2022 16:00;1270;9,45;59,5;28,5
04.02.2022 16:15;1270;9,3;60;7
04.02.2022 16:30;1265;9,2;60,5;3,5
04.02.2022 16:45;1250;9,1;61;0
04.02.2022 17:00;1240;9;62;0
04.02.2022 17:15;1210;8,9;63;0
04.02.2022 17:30;1205;8,75;63,5;0
04.02.2022 17:45;1225;8,6;64;0
04.02.2022 18:00;1220;8,55;63;0
04.02.2022 18:15;1200;8,5;62;0
04.02.2022 18:30;1220;8,5;62;0
04.02.2022 18:45;1220;8,5;62;0
04.02.2022 19:00;1215;8,35;63;0
04.02.2022 19:15;1205;8,2;64;0
04.02.2022 19:30;1190;8,15;64,5;0
04.02.2022 19:45;1210;8,1;65;0
04.02.2022 20:00;1215;7,8;66;0
04.02.2022 20:15;1190;7,5;67;0
04.02.2022 20:30;1200;7,15;69;0
04.02.2022 20:45;1190;6,8;71;0
04.02.2022 21:00;1195;6,35;72,5;0
04.02.2022 21:15;1185;5,9;74;0
04.02.2022 21:30;1180;5,65;75;0
04.02.2022 21:45;1170;5,4;76;0
04.02.2022 22:00;1155;5,45;75,5;0
04.02.2022 22:15;1150;5,5;75;0
04.02.2022 22:30;1150;5,6;74;0
04.02.2022 22:45;1155;5,7;73;0
04.02.2022 23:00;1160;5,9;72;0
04.02.2022 23:15;1175;6,1;71;0
04.02.2022 23:30;1170;6,6;69;0
04.02.2022 23:45;1175;7,1;67;0
05.02.2022 00:00;1170;7,35;66;0
05.02.2022 00:15;1170;7,6;65;0
05.02.2022 00:30;1160;7,75;64;0
05.02.2022 00:45;1160;7,9;63;0
05.02.2022 01:00;1160;8,05;62;0
05.02.2022 01:15;1155;8,2;61;0
05.02.2022 01:30;1160;8,15;61,5;0
05.02.2022 01:45;1150;8,1;62;0
05.02.2022 02:00;1150;8,2;62;0
05.02.2022 02:15;1160;8,3;62;0
05.02.2022 02:30;1165;8,35;62;0
05.02.2022 02:45;1155;8,4;62;0
05.02.2022 03:00;1160;8,5;62,5;0
05.02.2022 03:15;1155;8,6;63;0
05.02.2022 03:30;1150;8,75;62,5;0
05.02.2022 03:45;1155;8,9;62;0
05.02.2022 04:00;1155;8,9;62,5;0
05.02.2022 04:15;1155;8,9;63;0
05.02.2022 04:30;1145;8,85;63,5;0
05.02.2022 04:45;1165;8,8;64;0
05.02.2022 05:00;1150;8,25;69;0
05.02.2022 05:15;1155;7,7;74;0
05.02.2022 05:30;1160;7,6;68,5;0
05.02.2022 05:45;1150;7,5;63;0
05.02.2022 06:00;1155;7,2;59,5;0
05.02.2022 06:15;1155;6,9;56;0
05.02.2022 06:30;1145;6,7;57;0
05.02.2022 06:45;1130;6,5;58;0
05.02.2022 07:00;1120;6,35;59;10,5
05.02.2022 07:15;1120;6,2;60;21
05.02.2022 07:30;1130;6,2;58;96,5
05.02.2022 07:45;1110;6,2;56;172
05.02.2022 08:00;1160;6,3;58;107,5
05.02.2022 08:15;1155;6,4;60;43
05.02.2022 08:30;1155;6,3;62,5;28,5
05.02.2022 08:45;1150;6,2;65;14
05.02.2022 09:00;1155;5,7;68,5;32
05.02.2022 09:15;1150;5,2;72;50
05.02.2022 09:30;1145;5,4;72;161
05.02.2022 09:45;1145;5,6;72;272
